Longitude,Latitude,Time,X,Y,Z,Speed
4.6667,3,106.5,0.67628,-0.273,-0.21521,1.2211
0.33333,18.667,106.56,0.67255,-0.27571,-0.21265,1.2211
4.6667,20,106.63,0.66797,-0.27968,-0.21054,1.3053
5.6667,10.667,106.69,0.66033,-0.27819,-0.20764,1.3053
24.333,9.3333,106.75,0.65048,-0.27679,-0.20479,1.3053
19,1.6667,106.81,0.64262,-0.28048,-0.20268,1.3053
3.6667,10,106.88,0.63076,-0.28258,-0.20017,1.3053
11.667,10,106.94,0.61389,-0.28956,-0.19276,1.5579
17.667,7.6667,107,0.59996,-0.29466,-0.18614,1.5579
8.6667,24.667,107.06,0.59136,-0.30023,-0.18409,1.5579
16,17.667,107.12,0.57059,-0.29861,-0.19131,1.5579
5.6667,11.667,107.19,0.54995,-0.29391,-0.19187,1.5579
5.3333,17,107.25,0.52024,-0.32455,-0.18296,1.1579
5.6667,16.333,107.31,0.48904,-0.32725,-0.18485,1.1579
19.333,26.333,107.37,0.47094,-0.32865,-0.18654,1.1579
7,20.667,107.44,0.44991,-0.34497,-0.18561,1.1579
7.3333,19.333,107.5,0.43725,-0.36011,-0.1889,1.1579
13,23.667,107.56,0.42927,-0.3741,-0.18729,1.3053
6,0.33333,107.62,0.43346,-0.38817,-0.19776,1.3053
9.6667,15.333,107.69,0.43721,-0.39031,-0.20714,1.3053
17.333,26,107.75,0.46527,-0.39592,-0.24088,1.3053
20,14.333,107.81,0.49274,-0.40287,-0.25804,1.3053
13.333,2,107.88,0.51453,-0.40596,-0.26367,1.6842
16.667,15.333,107.94,0.55792,-0.40609,-0.26802,1.6842
8.6667,6.3333,108,0.59908,-0.3999,-0.2683,1.6842
8.3333,12,108.06,0.6285,-0.38743,-0.26451,1.6842
4,2.6667,108.13,0.67574,-0.36964,-0.26572,1.6842
22.667,3.6667,108.19,0.7097,-0.34199,-0.26672,1.3895
8,21.667,108.25,0.73691,-0.32366,-0.26521,1.3895
24.333,7,108.32,0.74376,-0.30811,-0.26206,1.3895
3.3333,13.333,108.38,0.74465,-0.30194,-0.25853,1.3895
16.667,14,108.44,0.73884,-0.30179,-0.25188,1.3895
7.6667,0.66667,108.51,0.72633,-0.30345,-0.24559,1.2211
13.667,23.667,108.57,0.72582,-0.30497,-0.24338,1.2211
14.667,12.333,108.64,0.71924,-0.30338,-0.24099,1.2211
1.6667,26.333,108.7,0.72001,-0.30338,-0.2402,1.2211
11.667,15.333,108.77,0.71898,-0.29896,-0.24095,1.2211
6,23.333,108.83,0.71938,-0.29702,-0.24184,1.6421
24.667,6.6667,108.89,0.718,-0.29608,-0.24156,1.6421
18.667,3.3333,108.96,0.71376,-0.29308,-0.24367,1.6421
3.3333,4.3333,109.02,0.70994,-0.29269,-0.24064,1.6421
9.6667,1.6667,109.08,0.70831,-0.29332,-0.23861,1.6421
8.3333,5.6667,109.15,0.70395,-0.29117,-0.23605,1.1579
8.3333,23.333,109.21,0.70161,-0.29094,-0.2353,1.1579
15,20.667,109.27,0.70147,-0.29043,-0.23549,1.1579
21.333,25,109.34,0.70099,-0.29004,-0.23489,1.1579
12.667,2.3333,109.4,0.70023,-0.28936,-0.23479,1.1579
21.333,2,109.46,0.70079,-0.28966,-0.23538,1.2211
11.333,26.333,109.52,0.69834,-0.28813,-0.23626,1.2211
20,14,109.59,0.69767,-0.28868,-0.23552,1.2211
9.6667,21.333,109.65,0.69916,-0.29007,-0.23499,1.2211
25.333,8.3333,109.72,0.70076,-0.28753,-0.23302,1.2211
20.333,3.3333,109.8,0.7038,-0.28944,-0.23166,1.2211
0.66667,13,109.86,0.70513,-0.28827,-0.23045,1.0737
20.333,11.333,109.92,0.70499,-0.28765,-0.22999,1.0737
24.333,24.667,109.98,0.70534,-0.28727,-0.22974,1.0737
9.3333,4.3333,110.04,0.70676,-0.28931,-0.22935,1.0737
2,5.6667,110.11,0.7044,-0.28426,-0.22863,1.0737
23,4.3333,110.17,0.7074,-0.28678,-0.22791,1.0737
2.6667,25.667,110.23,0.70545,-0.28846,-0.22616,1.0316
14.667,20,110.3,0.70482,-0.28661,-0.22533,1.0316
24.667,5.6667,110.36,0.70659,-0.28602,-0.22505,1.0316
14,18,110.42,0.70541,-0.28528,-0.22381,1.0947
1.6667,6,110.48,0.70859,-0.28707,-0.22336,1.0947
12,12,110.55,0.70731,-0.28439,-0.22272,1.0947
18.667,25.333,110.61,0.70677,-0.28328,-0.22117,1.0947
7,15.667,110.67,0.70664,-0.28381,-0.21965,1.0947
24,4,110.74,0.706,-0.2808,-0.21604,0.75789
12.333,17,110.81,0.70586,-0.27779,-0.21242,0.75789
6.3333,5,110.87,0.70193,-0.27471,-0.20949,0.75789
5.3333,2.3333,110.93,0.68636,-0.28448,-0.19691,0.75789
22.667,6,111,0.65511,-0.31296,-0.1855,0.75789
20,14.333,111.06,0.61182,-0.32689,-0.17304,0.88421
17.667,18,111.12,0.56201,-0.328,-0.15956,0.88421
3,12.333,111.19,0.54216,-0.33239,-0.15507,0.88421
22.333,6,111.25,0.47497,-0.33937,-0.13988,0.88421
12.333,6,111.32,0.43844,-0.34399,-0.12687,0.88421
17.667,24,111.38,0.41311,-0.34928,-0.1155,0.84211
24.333,8.3333,111.44,0.37317,-0.35755,-0.097818,0.84211
3,7,111.51,0.34628,-0.36602,-0.089551,0.84211
16.333,24,111.57,0.32763,-0.3711,-0.090384,0.84211
0.66667,3.3333,111.63,0.31433,-0.38192,-0.095543,0.84211
2.6667,18,111.69,0.31049,-0.39479,-0.1037,0.92632
24.333,9,111.75,0.31751,-0.41118,-0.11723,0.92632
14.667,9,111.82,0.32878,-0.41413,-0.13882,0.92632
17.333,22.333,111.88,0.34596,-0.41635,-0.15578,0.92632
6.3333,15,111.94,0.37823,-0.4118,-0.18404,0.92632
16.667,17.333,112,0.40789,-0.40968,-0.19942,0.86316
2.3333,22.667,112.07,0.43068,-0.40431,-0.20699,0.86316
17.333,16,112.13,0.46864,-0.39953,-0.21393,0.86316
5,9,112.2,0.49914,-0.39021,-0.21712,0.86316
16.667,5.6667,112.26,0.53385,-0.37825,-0.21991,0.86316
26,17,112.32,0.56304,-0.36629,-0.2227,1.1579
18,7.3333,112.38,0.5797,-0.35411,-0.22312,1.1579
9,26.333,112.45,0.62537,-0.33527,-0.21673,1.1579
12.333,4.3333,112.51,0.64921,-0.3264,-0.21198,1.1579
0.66667,21.333,112.57,0.66747,-0.3136,-0.20766,1.1579
14,24.667,112.64,0.68659,-0.28838,-0.19976,0.77895
26.667,12.667,112.7,0.70776,-0.28136,-0.18934,0.77895
19.333,16.667,112.76,0.72437,-0.28125,-0.17798,0.77895
10.667,11,112.82,0.74145,-0.26924,-0.169,0.77895
16,26,112.89,0.75349,-0.2593,-0.16236,0.77895
15.333,17.667,112.95,0.76557,-0.25325,-0.15746,0.82105
13.667,20.667,113.01,0.77686,-0.25259,-0.15134,0.82105
4,11.333,113.07,0.77946,-0.25377,-0.15526,0.82105
8,4,113.14,0.76879,-0.25053,-0.15452,0.82105
13.667,13.333,113.2,0.76152,-0.25104,-0.15328,0.82105
4,22.667,113.26,0.75497,-0.2542,-0.1559,1.1158
11,18.333,113.32,0.7535,-0.24865,-0.15589,1.1158
16,12,113.39,0.74778,-0.2514,-0.15683,1.1158
21.667,13.333,113.45,0.73826,-0.25386,-0.15942,1.1158
12.667,4.3333,113.51,0.73446,-0.25502,-0.15894,1.1158
18,18.667,113.57,0.73629,-0.25776,-0.1602,1.1158
20.333,5.6667,113.64,0.73788,-0.24802,-0.15894,1.1158
5,18.333,113.7,0.74183,-0.24391,-0.15715,1.1158
16.667,3.3333,113.76,0.74145,-0.2413,-0.15543,1.1158
20.667,16,113.82,0.74169,-0.24318,-0.1571,1.1158
11.333,20.667,113.89,0.73935,-0.24076,-0.15711,1.1158
12,15.667,113.95,0.73993,-0.23975,-0.15671,1.1158
13.333,18.333,114.01,0.74001,-0.23856,-0.15805,1.0737
6,11.667,114.07,0.73862,-0.23613,-0.15816,1.0737
22.333,7.6667,114.14,0.7414,-0.23745,-0.15778,1.0737
13.667,26.333,114.2,0.74071,-0.23927,-0.15767,1.0737
3,26,114.26,0.73887,-0.23513,-0.15754,1.0737
10,19.667,114.32,0.73986,-0.23504,-0.15749,1.0737
22,19.333,114.39,0.73887,-0.23364,-0.15783,1.1368
3.3333,17.333,114.45,0.73553,-0.23259,-0.15663,1.1368
17.333,2.3333,114.51,0.73591,-0.23349,-0.1556,1.1368
19.667,14.333,114.57,0.73405,-0.23278,-0.15652,1.1368
19,23,114.64,0.73404,-0.23235,-0.15728,1.1368
3,5.6667,114.7,0.73551,-0.23213,-0.15658,1.1368
25.667,22.333,114.76,0.73673,-0.23173,-0.15629,1.2842
11.333,5.6667,114.83,0.73868,-0.23096,-0.15527,1.5579
15,13,114.89,0.74033,-0.23167,-0.15641,1.5579
2.6667,8,114.96,0.7409,-0.23032,-0.15631,1.5579
13,9.3333,115.02,0.74301,-0.23308,-0.15539,1.5579
4.3333,25,115.09,0.7413,-0.23277,-0.15541,1.5579
8.3333,1,115.16,0.74072,-0.23285,-0.15512,1.6421
3.6667,19.333,115.22,0.73862,-0.23284,-0.15448,1.6421
9.3333,10.333,115.28,0.73823,-0.23491,-0.15491,1.6421
18,16,115.34,0.73426,-0.23673,-0.15453,1.6421
14,9,115.4,0.72009,-0.24099,-0.15594,1.6421
21.333,23.333,115.47,0.7006,-0.27098,-0.15989,1.2632
15.667,23,115.53,0.64949,-0.28512,-0.15835,1.2632
2,14.667,115.59,0.6066,-0.30508,-0.15257,1.2632
6.6667,1.3333,115.65,0.55767,-0.30788,-0.14969,1.2632
24.333,14.333,115.72,0.55426,-0.33078,-0.1493,1.2632
24,22.333,115.78,0.57502,-0.32549,-0.15675,1.5158
26.667,15.333,115.84,0.62185,-0.30853,-0.17441,1.5158
8.6667,6,115.9,0.6544,-0.29139,-0.18085,1.5158
26.333,8.6667,115.97,0.73886,-0.2573,-0.1963,1.5158
16.667,2,116.03,0.78265,-0.23561,-0.20471,1.5158
17.667,10,116.09,0.80292,-0.21301,-0.207,1.6
16.333,7,116.15,0.81767,-0.20923,-0.20894,1.6
21.333,7,116.22,0.80801,-0.20909,-0.20671,1.6
16.333,12.667,116.28,0.79359,-0.21728,-0.20205,1.6
10.333,2.6667,116.34,0.78401,-0.22467,-0.19906,1.6
4.6667,2,116.41,0.77756,-0.22619,-0.20019,1.6632
1.6667,22,116.47,0.77526,-0.224,-0.20079,1.6632
4.3333,2,116.54,0.77849,-0.22321,-0.19987,1.6632
10.333,8,116.6,0.78032,-0.22193,-0.19964,1.6632
0.66667,21.333,116.67,0.77718,-0.21692,-0.19824,1.6632
26,12.333,116.73,0.77705,-0.22003,-0.19942,1.6632
8.6667,24.333,116.79,0.77397,-0.21892,-0.19909,0.96842
25.667,15,116.85,0.77322,-0.21681,-0.19753,0.96842
1,11.667,116.92,0.7708,-0.21648,-0.19585,0.96842
10.667,10.667,116.98,0.77065,-0.21805,-0.19228,0.96842
7.6667,2,117.04,0.76425,-0.21547,-0.18708,0.96842
9.6667,19.333,117.1,0.76231,-0.21627,-0.18299,0.96842
21,19.333,117.17,0.75545,-0.22675,-0.16913,0.61053
12,20,117.23,0.74249,-0.23056,-0.1608,0.61053
1.6667,18.667,117.29,0.73121,-0.23428,-0.15246,0.61053
1.3333,7,117.35,0.70713,-0.24528,-0.14535,0.67368
14.333,0.33333,117.42,0.67811,-0.26339,-0.13861,0.67368
20.667,9.6667,117.48,0.63584,-0.27218,-0.13628,0.67368
16.667,24,117.55,0.58091,-0.29386,-0.13219,0.67368
25,20,117.61,0.53897,-0.30673,-0.12941,0.67368
21,8,117.69,0.484,-0.33255,-0.11922,0.63158
20.333,5,117.75,0.43799,-0.34911,-0.11205,0.63158
9,4.6667,117.81,0.40903,-0.35837,-0.11198,0.63158
14,2.3333,117.87,0.38237,-0.36629,-0.11099,0.63158
17.333,11.667,117.94,0.36266,-0.37697,-0.11223,0.63158
13.667,7.3333,118,0.35269,-0.38243,-0.11352,0.58947
17.667,6.3333,118.06,0.33691,-0.38908,-0.12554,0.58947
6.3333,4,118.12,0.33157,-0.3913,-0.13865,0.58947
26.333,12.667,118.19,0.3332,-0.39733,-0.1464,0.58947
2.3333,19.667,118.25,0.34862,-0.40164,-0.16071,0.58947
11.333,10.667,118.31,0.37009,-0.40368,-0.17476,0.61053
26.333,4.3333,118.37,0.39863,-0.40396,-0.1888,0.61053
13,4,118.43,0.43534,-0.4015,-0.20165,0.61053
16.333,24.333,118.5,0.45902,-0.39861,-0.20783,0.61053
0.33333,9.6667,118.56,0.50883,-0.38575,-0.21934,0.61053
20.667,4.3333,118.62,0.55131,-0.37902,-0.22227,0.67368
20,23.333,118.69,0.58557,-0.36901,-0.2248,0.67368
6,21.667,118.75,0.6293,-0.35191,-0.22638,0.67368
10.667,19.667,118.81,0.66115,-0.33949,-0.22388,0.67368
7.3333,13.333,118.87,0.69254,-0.32879,-0.21679,0.67368
2.3333,11,118.94,0.7146,-0.31532,-0.20917,0.56842
6,23.333,119,0.7393,-0.3055,-0.19944,0.56842
13,5,119.06,0.75904,-0.29294,-0.18886,0.56842
14,25,119.13,0.78014,-0.28023,-0.18154,0.56842
22.667,22,119.19,0.7835,-0.26629,-0.18005,0.56842
11.333,18.333,119.25,0.77329,-0.23847,-0.18012,0.73684
11,12.667,119.32,0.75383,-0.22495,-0.17586,0.73684
25.667,24,119.38,0.74437,-0.24188,-0.1716,0.73684
9,26.333,119.44,0.74399,-0.27029,-0.16818,0.73684
3.6667,1,119.51,0.73156,-0.26737,-0.17054,0.73684
18.667,22,119.57,0.71348,-0.23856,-0.17406,0.73684
24.667,17.667,119.64,0.72543,-0.25003,-0.17892,0.73684
13.333,12,119.7,0.72916,-0.25175,-0.17968,0.73684
13.667,15.333,119.76,0.71449,-0.23069,-0.17655,0.73684
0.33333,21.333,119.82,0.72773,-0.24583,-0.17803,0.73684
5.3333,17,119.88,0.72832,-0.24729,-0.17705,0.58947
21,21.333,119.95,0.72279,-0.23261,-0.17389,0.58947
16.333,1.6667,120.01,0.73214,-0.24563,-0.17375,0.58947
21.333,10.667,120.07,0.7253,-0.24017,-0.17198,0.58947
22.667,11.333,120.13,0.71645,-0.23039,-0.16918,0.58947
18.333,18,120.2,0.71676,-0.2351,-0.16383,0.58947
2.3333,17,120.26,0.71706,-0.2398,-0.15848,0.58947
21.667,23.667,120.32,0.71585,-0.23395,-0.15632,0.58947
3.6667,16.333,120.39,0.71744,-0.233,-0.15739,0.58947
15.333,16.667,120.45,0.71572,-0.23401,-0.15853,0.58947
15.333,23.667,120.51,0.7167,-0.23263,-0.15745,0.58947
0.66667,20.667,120.57,0.71971,-0.23325,-0.15706,1.1579
25,20.333,120.64,0.71982,-0.2343,-0.15607,1.1579
16.667,3.3333,120.7,0.71977,-0.23409,-0.1561,1.1579
18,5.6667,120.76,0.721,-0.23223,-0.15643,1.1579
11.333,3.3333,120.83,0.7233,-0.23308,-0.15769,1.1579
19,22.667,120.89,0.7231,-0.23531,-0.15637,1.1579
12.667,10.333,120.95,0.72402,-0.24101,-0.15441,1.6211
11,12.333,121.02,0.71802,-0.24336,-0.15454,1.6211
26.667,2,121.08,0.70685,-0.263,-0.15443,1.6211
13,1,121.14,0.65475,-0.31314,-0.14979,1.3684
3.3333,25.667,121.21,0.57899,-0.37295,-0.13045,1.3684
23,4.3333,121.27,0.53546,-0.41346,-0.1135,1.3684
9.3333,25,121.33,0.52992,-0.42923,-0.12426,1.3684
8.6667,6.3333,121.39,0.56287,-0.42955,-0.14794,1.3684
10.333,2.3333,121.46,0.62391,-0.41172,-0.17516,1.6632
23.333,18,121.52,0.68721,-0.38424,-0.19205,1.6632
14.333,2.3333,121.58,0.73576,-0.35322,-0.20086,1.6632
1,1.6667,121.65,0.76538,-0.31064,-0.2035,1.6632
6.6667,18.667,121.71,0.77529,-0.28264,-0.20503,1.6632
19.333,0.33333,121.78,0.76375,-0.27089,-0.20324,1.3895
11.667,4.3333,121.84,0.75609,-0.27089,-0.19563,1.3895
7,7.3333,121.9,0.74495,-0.27372,-0.18625,1.3895
5.3333,8.6667,121.96,0.7424,-0.27824,-0.17964,1.3895
6,19.333,122.03,0.73604,-0.27171,-0.17572,1.3895
13.333,15.333,122.09,0.73864,-0.26938,-0.1737,1.2421
1,14,122.15,0.73872,-0.2622,-0.16656,1.2421
10,15.667,122.21,0.74349,-0.26026,-0.16273,1.2421
9.6667,0.33333,122.28,0.74164,-0.25361,-0.15918,1.2421
7.3333,9.6667,122.34,0.74177,-0.25295,-0.15727,1.2421
7.3333,14.667,122.41,0.74296,-0.25268,-0.15627,1.3263
20,2.6667,122.47,0.7391,-0.24933,-0.15381,1.3263
3.6667,7.3333,122.54,0.73803,-0.24865,-0.14809,1.3263
21.667,16,122.6,0.73682,-0.24661,-0.13867,1.3263
8.3333,0.33333,122.66,0.73493,-0.23903,-0.12823,1.3263
9.3333,1,122.72,0.72865,-0.22565,-0.11903,1.5158
17.667,10.333,122.79,0.71978,-0.21708,-0.11328,1.5158
1.3333,4.6667,122.85,0.70136,-0.2247,-0.096299,1.5158
20.667,8.3333,122.91,0.67129,-0.24001,-0.084041,1.5158
18.667,7.3333,122.97,0.63159,-0.25304,-0.066868,1.5158
25,8.3333,123.04,0.58821,-0.26303,-0.058401,1.5158
1.6667,15.667,123.1,0.55644,-0.27089,-0.055564,0.69474
18.333,14.667,123.16,0.51099,-0.29078,-0.049011,0.69474
19.667,21.333,123.22,0.48669,-0.30234,-0.0429,0.69474
22.667,10,123.29,0.46865,-0.30241,-0.041557,0.69474
15,20.333,123.35,0.44995,-0.31056,-0.043826,0.69474
22.667,17.667,123.41,0.43385,-0.31657,-0.045264,0.69474
1.3333,15,123.47,0.42372,-0.32614,-0.047262,0.69474
20.333,23,123.54,0.41315,-0.33307,-0.054877,0.69474
18.333,11.667,123.61,0.40124,-0.33471,-0.063682,0.69474
23.333,15.333,123.67,0.38706,-0.34124,-0.074105,0.65263
9,20.667,123.73,0.37423,-0.34541,-0.081328,0.65263
14,14.667,123.79,0.36831,-0.34849,-0.084058,0.65263
12.333,26.333,123.86,0.36038,-0.35231,-0.089468,0.65263
5,3,123.92,0.35651,-0.35619,-0.092672,0.65263
22.667,8.3333,123.98,0.35415,-0.35965,-0.094391,0.69474
1.3333,10.333,124.04,0.35124,-0.36241,-0.10004,0.69474
14,12.667,124.11,0.34895,-0.36521,-0.10516,0.69474
6.3333,6,124.17,0.34869,-0.3704,-0.11212,0.69474
24.333,8.6667,124.23,0.35133,-0.37394,-0.11893,0.69474
14.667,6.3333,124.29,0.35741,-0.37898,-0.12606,0.61053
2.6667,0.66667,124.36,0.36783,-0.38358,-0.14492,0.61053
23,0.66667,124.42,0.3812,-0.39038,-0.16188,0.61053
1.3333,21,124.48,0.39613,-0.39464,-0.18021,0.61053
4,0.66667,124.54,0.41302,-0.40025,-0.19714,0.61053
6,24.333,124.61,0.43494,-0.40784,-0.21012,0.71579
21,5.3333,124.67,0.45437,-0.41504,-0.22245,0.71579
9.6667,16.333,124.73,0.47386,-0.41794,-0.23285,0.71579
1,14,124.8,0.48373,-0.41812,-0.23753,0.71579
22.333,19,124.86,0.50476,-0.42257,-0.25445,0.71579
10,9.6667,124.92,0.51257,-0.42184,-0.26047,0.54737
21.333,20.333,124.99,0.53869,-0.42368,-0.27207,0.54737
23.667,13.667,125.05,0.55778,-0.42318,-0.27635,0.54737
18.333,20.667,125.11,0.58223,-0.4223,-0.28006,0.54737
14.667,10,125.18,0.61184,-0.41913,-0.28065,0.54737
24,25,125.24,0.64276,-0.4077,-0.28382,0.63158
2.6667,24.333,125.3,0.67121,-0.40173,-0.28208,0.63158
2.6667,15,125.37,0.70685,-0.38905,-0.2829,0.63158
1,14,125.43,0.74238,-0.38047,-0.28482,0.63158
8.6667,5,125.49,0.77208,-0.37409,-0.28302,0.63158
4.6667,16.333,125.55,0.80327,-0.36971,-0.28237,0.67368
26.667,19.667,125.62,0.82021,-0.36771,-0.27947,0.67368
11.333,23.667,125.68,0.85859,-0.36011,-0.2732,0.67368
20.333,12.667,125.74,0.88017,-0.34788,-0.2667,0.67368
18.667,20.333,125.8,0.90114,-0.34205,-0.26393,0.67368
20.667,5,125.86,0.92693,-0.33115,-0.25731,0.56842
24.333,0.66667,125.93,0.94891,-0.32206,-0.25429,0.56842
8.3333,3.6667,125.99,0.97042,-0.30878,-0.25542,0.56842
5.6667,23,126.05,0.98011,-0.29029,-0.25903,0.56842
2,21.333,126.11,0.98621,-0.28111,-0.26129,0.56842
15.667,5.3333,126.18,0.99464,-0.265,-0.26966,0.63158
14.667,4.6667,126.24,0.97475,-0.24813,-0.27182,0.63158
17.333,18.333,126.3,0.96987,-0.25666,-0.27518,0.63158
16,10.667,126.36,0.95976,-0.26583,-0.27698,0.63158
12.333,25,126.43,0.9541,-0.26441,-0.27808,0.63158
4.6667,13,126.49,0.95156,-0.26235,-0.27835,0.61053
20.667,11,126.55,0.94893,-0.2629,-0.27549,0.61053
26.333,5.3333,126.61,0.95079,-0.26321,-0.27521,0.61053
4,9,126.68,0.94925,-0.26035,-0.27193,0.61053
22.333,12,126.74,0.94734,-0.26129,-0.27273,0.61053
23.667,4,126.8,0.94226,-0.25879,-0.2701,0.69474
2,26.333,126.86,0.94202,-0.26079,-0.27179,0.69474
13,12,126.93,0.93361,-0.25278,-0.26954,0.69474
20,21.667,126.99,0.93294,-0.25109,-0.26851,0.69474
19.667,22,127.05,0.9305,-0.25028,-0.26615,0.69474
22,6.3333,127.11,0.93114,-0.25015,-0.26447,0.67368
14.333,17.333,127.18,0.9282,-0.2441,-0.26201,0.67368
15,7,127.24,0.92865,-0.2424,-0.2615,0.67368
9.3333,3.3333,127.3,0.9267,-0.24115,-0.26099,0.67368
15,11,127.36,0.92769,-0.24341,-0.25815,0.67368
0.66667,2,127.43,0.92419,-0.24353,-0.25842,0.73684
19.667,3,127.49,0.92297,-0.24304,-0.25713,0.73684
22.333,14.333,127.55,0.92211,-0.24436,-0.25517,0.73684
22.333,5.6667,127.61,0.92101,-0.24561,-0.25353,0.73684
1,1,127.68,0.92029,-0.24634,-0.25076,0.73684
24.333,26.667,127.74,0.92006,-0.24306,-0.24704,0.73684
2.6667,20,127.81,0.91804,-0.23765,-0.24354,0.73684
23,26.333,127.87,0.91232,-0.23485,-0.23791,0.73684
14,25.667,127.93,0.91029,-0.24092,-0.22789,0.73684
0.66667,12.667,127.99,0.90299,-0.2362,-0.21964,0.73684
3.6667,26.667,128.07,0.89316,-0.22229,-0.20676,0.65263
16,23,128.13,0.88085,-0.21267,-0.19235,0.65263
19.333,8.3333,128.19,0.87131,-0.20815,-0.17721,0.65263
1,25.667,128.26,0.84712,-0.18971,-0.15543,0.65263
5,3.3333,128.32,0.83857,-0.18553,-0.13587,0.65263
6.3333,3.3333,128.38,0.84533,-0.19382,-0.12307,0.52632
19.333,0.33333,128.44,0.84813,-0.19705,-0.11651,0.52632
20.667,8.3333,128.51,0.83425,-0.20994,-0.12302,0.52632
16,10,128.57,0.71864,-0.21197,-0.097839,0.52632
23.333,3.3333,128.63,0.60206,-0.22552,-0.074964,0.52632
12.333,19,128.7,0.61134,-0.32636,-0.084845,0.61053
26.333,25.667,128.76,0.56753,-0.39576,-0.062404,0.61053
7,8.6667,128.82,0.53478,-0.41863,-0.046497,0.61053
18.667,21.333,128.89,0.36246,-0.42737,0.029238,0.61053
16,18,128.95,0.19234,-0.37201,0.057715,0.61053
7.6667,3,129.01,0.17183,-0.369,0.059077,0.54737
7.6667,19.333,129.07,0.17495,-0.41868,0.0704,0.54737
18.333,23.667,129.14,0.22165,-0.48832,0.072161,0.54737
21.667,0.33333,129.2,0.2179,-0.49273,0.062315,0.54737
2.3333,3,129.26,0.23184,-0.50475,0.031722,0.54737
10,10,129.33,0.2106,-0.51267,0.00022468,0.73684
21.667,24.667,129.39,0.16082,-0.4618,-0.038538,0.73684
25.667,26.667,129.45,0.15349,-0.46255,-0.055868,0.73684
26.667,4.6667,129.51,0.16714,-0.47908,-0.047124,0.73684
11.667,4.6667,129.57,0.17409,-0.47581,-0.067456,0.73684
11.667,3,129.64,0.15077,-0.43446,-0.12171,0.63158
9.3333,16.333,129.71,0.15111,-0.4184,-0.16315,0.63158
12.333,11,129.77,0.20062,-0.45039,-0.18824,0.63158
20.667,7,129.83,0.22292,-0.44688,-0.22595,0.63158
20.333,5.6667,129.89,0.24747,-0.42614,-0.28455,0.63158
26.667,5.3333,129.96,0.26702,-0.39049,-0.34652,0.71579
5.6667,23.667,130.02,0.28792,-0.3783,-0.37616,0.71579
10.333,17,130.08,0.35496,-0.38384,-0.40927,0.71579
19,16.667,130.14,0.39059,-0.3742,-0.42393,0.71579
4.6667,17.667,130.21,0.42563,-0.3713,-0.42763,0.71579
8.6667,5,130.27,0.48837,-0.3696,-0.42815,0.67368
21.667,17,130.33,0.55014,-0.36817,-0.4283,0.67368
6,23.667,130.39,0.60024,-0.35767,-0.42627,0.67368
9,5,130.45,0.63743,-0.33903,-0.42193,0.67368
12.333,17.333,130.52,0.65546,-0.32726,-0.41779,0.67368
9.6667,23.667,130.58,0.70571,-0.3098,-0.41332,0.63158
2,7,130.65,0.73798,-0.29501,-0.41278,0.63158
13.667,15.667,130.71,0.76219,-0.28815,-0.40758,0.63158
7.3333,13,130.77,0.80621,-0.28157,-0.39757,0.63158
15.333,22.667,130.83,0.83306,-0.27048,-0.3906,0.63158
1,1.6667,130.9,0.85666,-0.26256,-0.38829,0.54737
16.667,20,130.96,0.88558,-0.25133,-0.38479,0.54737
11.333,15,131.02,0.91474,-0.245,-0.38354,0.54737
17.333,11.667,131.08,0.92354,-0.2204,-0.37808,0.54737
8.3333,21,131.15,0.9238,-0.19973,-0.37534,0.54737
8,10.667,131.21,0.90147,-0.17706,-0.35854,0.73684
11.667,9.6667,131.27,0.90165,-0.20011,-0.35775,0.73684
15,17.667,131.33,0.90451,-0.22465,-0.35757,0.73684
3.3333,10.667,131.39,0.8952,-0.22637,-0.35187,0.73684
3.6667,5,131.46,0.88773,-0.22658,-0.34931,0.73684
6.3333,1.6667,131.52,0.87868,-0.22245,-0.34603,0.65263
3,6.6667,131.58,0.85674,-0.20124,-0.33565,0.65263
2.6667,24.333,131.64,0.84924,-0.19323,-0.33047,0.65263
5.3333,26.333,131.71,0.85582,-0.20398,-0.33118,0.65263
18.333,13,131.77,0.84389,-0.19204,-0.32384,0.65263
14.667,4,131.83,0.84792,-0.19195,-0.32623,0.54737
14,13.667,131.9,0.84895,-0.18924,-0.32677,0.54737
25.333,26.667,131.96,0.85166,-0.19138,-0.32852,0.54737
17.333,20.667,132.02,0.85335,-0.19327,-0.32757,0.54737
19.333,26,132.09,0.85509,-0.19528,-0.32663,0.54737
11.333,25,132.15,0.85507,-0.19359,-0.32476,0.61053
6.6667,6.3333,132.22,0.85434,-0.19297,-0.32451,0.61053
25,2.6667,132.28,0.85404,-0.19415,-0.32451,0.61053
21.667,11,132.35,0.85415,-0.19218,-0.32035,0.61053
20.333,3.6667,132.41,0.85805,-0.1934,-0.32001,0.61053
1.6667,20.333,132.47,0.85589,-0.19085,-0.3178,0.61053
24.333,9.3333,132.54,0.85543,-0.19027,-0.31698,1.1579
17.667,12,132.6,0.85484,-0.18965,-0.31586,1.1579
25.333,5.3333,132.66,0.85545,-0.18931,-0.31618,1.1579
14.667,19.667,132.72,0.854,-0.18577,-0.31429,1.1579
8.3333,5.6667,132.79,0.85614,-0.18851,-0.3143,1.1579
2.6667,20.667,132.85,0.85548,-0.18827,-0.31347,1.1579
11.333,6.6667,132.91,0.8566,-0.18971,-0.31378,0.94737
10,16.667,132.97,0.85351,-0.18691,-0.31248,0.94737
